pad_id,operator_at_permit,operator_normalized,state,county,latitude,longitude,permit_filing_date,spud_filing_date,completion_filing_date,api_number
30025535390000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.284289,-103.634487,2024-09-20,2024-12-19,2025-02-17,30025535390000
42301368550000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.747538,-103.392212,2024-09-27,2024-12-26,2025-02-24,42301368550000
42301368540000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.74738,-103.392154,2024-09-27,2024-12-26,2025-02-24,42301368540000
42301368530000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.747459,-103.392183,2024-09-27,2024-12-26,2025-02-24,42301368530000
42301369930000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.969377,-103.822344,2024-09-30,2024-12-29,2025-02-27,42301369930000
42301369920000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.969213,-103.822347,2024-09-30,2024-12-29,2025-02-27,42301369920000
42301369880000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.969295,-103.822346,2024-09-30,2024-12-29,2025-02-27,42301369880000
42301369800000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.96946,-103.822343,2024-10-05,2025-01-03,2025-03-04,42301369800000
30025535370000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.284296,-103.631956,2024-10-07,2025-01-05,2025-03-06,30025535370000
42301368570000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.745612,-103.399722,2024-10-08,2025-01-06,2025-03-07,42301368570000
42301368520000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.745456,-103.399661,2024-10-07,2025-01-05,2025-03-06,42301368520000
42301368560000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.745534,-103.399691,2024-10-08,2025-01-06,2025-03-07,42301368560000
30015484910000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.238076,-103.958104,2024-10-20,2025-01-18,2025-03-19,30015484910000
30015481470000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.237994,-103.958104,2024-10-20,2025-01-18,2025-03-19,30015481470000
42301369860000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.969174,-103.826862,2024-10-16,2025-01-14,2025-03-15,42301369860000
42301369910000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.969092,-103.826862,2024-10-16,2025-01-14,2025-03-15,42301369910000
42301369850000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.969339,-103.826862,2024-10-17,2025-01-15,2025-03-16,42301369850000
42301369870000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.969257,-103.826862,2024-10-17,2025-01-15,2025-03-16,42301369870000
42301369940000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.957793,-103.852197,2024-10-02,2024-12-31,2025-03-01,42301369940000
42301369970000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.957776,-103.844511,2024-10-03,2025-01-01,2025-03-02,42301369970000
42301369950000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.95771,-103.852197,2024-10-03,2025-01-01,2025-03-02,42301369950000
42301369960000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.957941,-103.844512,2024-10-02,2024-12-31,2025-03-01,42301369960000
42301369980000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.957859,-103.844512,2024-10-02,2024-12-31,2025-03-01,42301369980000
30015533400000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.23787,-103.951178,2024-10-28,2025-01-26,2025-03-27,30015533400000
30015481480000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.237869,-103.951372,2024-10-28,2025-01-26,2025-03-27,30015481480000
30015481500000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.237869,-103.951275,2024-10-28,2025-01-26,2025-03-27,30015481500000
42301371160000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.973536,-103.361648,2024-10-31,2025-01-29,2025-03-30,42301371160000
42301371150000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.973508,-103.361739,2024-11-01,2025-01-30,2025-03-31,42301371150000
30015550610000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.238892,-103.949097,2024-11-08,2025-02-06,2025-04-07,30015550610000
30015550600000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.238891,-103.949194,2024-11-08,2025-02-06,2025-04-07,30015550600000
42301369190000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.96918,-103.911148,2024-11-10,2025-02-08,2025-04-09,42301369190000
42301369220000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.969427,-103.911153,2024-11-10,2025-02-08,2025-04-09,42301369220000
42301369210000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.969262,-103.911149,2024-11-10,2025-02-08,2025-04-09,42301369210000
42301369230000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.969345,-103.911151,2024-11-10,2025-02-08,2025-04-09,42301369230000
30015550360000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.233047,-103.940591,2024-11-18,2025-02-16,2025-04-17,30015550360000
30015550370000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.233047,-103.940688,2024-11-18,2025-02-16,2025-04-17,30015550370000
30015550380000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.233049,-103.940882,2024-11-18,2025-02-16,2025-04-17,30015550380000
30015550390000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.233048,-103.940785,2024-11-18,2025-02-16,2025-04-17,30015550390000
42301369150000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.970154,-103.918327,2024-11-24,2025-02-22,2025-04-23,42301369150000
42301369170000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.970152,-103.918134,2024-11-24,2025-02-22,2025-04-23,42301369170000
42301369140000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.970155,-103.918424,2024-11-24,2025-02-22,2025-04-23,42301369140000
42301369180000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.970151,-103.918037,2024-11-24,2025-02-22,2025-04-23,42301369180000
42301369160000,Devon Energy Production Company L. P.,DVN,TX,Loving,31.970153,-103.918231,2024-11-24,2025-02-22,2025-04-23,42301369160000
30015555310000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298211,-103.776992,2024-11-30,2025-02-28,2025-04-29,30015555310000
30015555320000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298211,-103.776701,2024-11-30,2025-02-28,2025-04-29,30015555320000
30015557250000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.165732,-103.736716,2024-12-12,2025-03-12,2025-05-11,30015557250000
30015555330000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298211,-103.77709,2024-11-30,2025-02-28,2025-04-29,30015555330000
30015555340000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298211,-103.776798,2024-11-30,2025-02-28,2025-04-29,30015555340000
30015555300000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298211,-103.776895,2024-11-30,2025-02-28,2025-04-29,30015555300000
30015552970000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.165731,-103.736619,2024-12-12,2025-03-12,2025-05-11,30015552970000
30015552960000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.165732,-103.736813,2024-12-12,2025-03-12,2025-05-11,30015552960000
30015552950000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.165733,-103.73691,2024-12-12,2025-03-12,2025-05-11,30015552950000
30015557450000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.195054,-103.731948,2024-12-05,2025-03-05,2025-05-04,30015557450000
30015485600000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.195052,-103.736652,2024-12-04,2025-03-04,2025-05-03,30015485600000
30015555550000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.195054,-103.732045,2024-12-04,2025-03-04,2025-05-03,30015555550000
30015491360000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.195052,-103.736361,2024-12-05,2025-03-05,2025-05-04,30015491360000
30015555510000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.195054,-103.732142,2024-12-04,2025-03-04,2025-05-03,30015555510000
30015531750000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.195052,-103.736555,2024-12-04,2025-03-04,2025-05-03,30015531750000
30015491350000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.195052,-103.736458,2024-12-05,2025-03-05,2025-05-04,30015491350000
30015555520000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.195054,-103.731754,2024-12-05,2025-03-05,2025-05-04,30015555520000
30015555530000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.195054,-103.731851,2024-12-04,2025-03-04,2025-05-03,30015555530000
30015559980000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.195052,-103.736749,2024-12-04,2025-03-04,2025-05-03,30015559980000
30015553820000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.165709,-103.731341,2024-12-28,2025-03-28,2025-05-27,30015553820000
30015549800000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.165708,-103.73105,2024-12-28,2025-03-28,2025-05-27,30015549800000
30015549790000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.165708,-103.731147,2024-12-28,2025-03-28,2025-05-27,30015549790000
30015550210000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.165709,-103.731244,2024-12-29,2025-03-29,2025-05-28,30015550210000
30015548260000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.502396,-104.185569,2024-08-01,2024-10-30,2024-12-29,30015548260000
30015548620000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.507758,-104.18565,2025-01-11,2025-04-11,2025-06-10,30015548620000
30015555380000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298209,-103.783333,2024-12-27,2025-03-27,2025-05-26,30015555380000
30015555390000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298209,-103.783042,2024-12-27,2025-03-27,2025-05-26,30015555390000
30015548460000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.502561,-104.185566,2025-01-11,2025-04-11,2025-06-10,30015548460000
30015555400000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298209,-103.783236,2024-12-31,2025-03-31,2025-05-30,30015555400000
30015557260000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298209,-103.783139,2024-12-31,2025-03-31,2025-05-30,30015557260000
30025527610000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.295963,-103.550062,2025-01-21,2025-04-21,2025-06-20,30025527610000
30015555410000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298208,-103.788227,2025-01-14,2025-04-14,2025-06-13,30015555410000
30015555430000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298208,-103.788033,2025-01-14,2025-04-14,2025-06-13,30015555430000
30015555450000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.298208,-103.78813,2025-01-14,2025-04-14,2025-06-13,30015555450000
30025527590000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.295963,-103.55016,2025-01-21,2025-04-21,2025-06-20,30025527590000
30025527560000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.295964,-103.550257,2025-01-21,2025-04-21,2025-06-20,30025527560000
30025527570000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.295963,-103.549965,2025-01-21,2025-04-21,2025-06-20,30025527570000
30015557970000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.525659,-104.02226,2025-02-05,2025-05-06,2025-07-05,30015557970000
30015558820000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.52603,-104.02226,2025-02-05,2025-05-06,2025-07-05,30015558820000
30025527580000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.295955,-103.547604,2025-02-06,2025-05-07,2025-07-06,30025527580000
30025527600000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.295955,-103.547798,2025-02-06,2025-05-07,2025-07-06,30025527600000
30025527620000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.295955,-103.547701,2025-02-06,2025-05-07,2025-07-06,30025527620000
30025527640000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.295956,-103.547895,2025-02-06,2025-05-07,2025-07-06,30025527640000
30015555620000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.525824,-104.02226,2025-02-15,2025-05-16,2025-07-15,30015555620000
30015555660000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.525907,-104.02226,2025-02-15,2025-05-16,2025-07-15,30015555660000
30015558810000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.525701,-104.02226,2025-02-15,2025-05-16,2025-07-15,30015558810000
30015555490000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.533693,-104.02007,2025-02-28,2025-05-29,2025-07-28,30015555490000
30015555610000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.533858,-104.020069,2025-02-28,2025-05-29,2025-07-28,30015555610000
30015555640000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.533776,-104.02007,2025-02-28,2025-05-29,2025-07-28,30015555640000
30015555650000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.533941,-104.020069,2025-02-28,2025-05-29,2025-07-28,30015555650000
30025407430000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.31158,-103.566498,2025-03-12,2025-06-10,2025-08-09,30025407430000
30025401730000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.311579,-103.566648,2025-03-12,2025-06-10,2025-08-09,30025401730000
30015559260000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.01849,-103.948971,2025-03-12,2025-06-10,2025-08-09,30015559260000
30015564680000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.018495,-103.949552,2025-03-12,2025-06-10,2025-08-09,30015564680000
30015559250000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.018491,-103.949164,2025-03-12,2025-06-10,2025-08-09,30015559250000
30015559280000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.01849,-103.949067,2025-03-12,2025-06-10,2025-08-09,30015559280000
30015564750000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.018494,-103.949455,2025-03-12,2025-06-10,2025-08-09,30015564750000
30025537840000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.02761,-103.43502,2025-03-20,2025-06-18,2025-08-17,30025537840000
30025537830000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.02761,-103.435117,2025-03-21,2025-06-19,2025-08-18,30025537830000
30015558700000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.101841,-103.736883,2025-02-28,2025-05-29,2025-07-28,30015558700000
30015556390000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.102253,-103.736075,2025-02-28,2025-05-29,2025-07-28,30015556390000
30015556820000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.10184,-103.737174,2025-02-28,2025-05-29,2025-07-28,30015556820000
30015556370000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.102253,-103.735978,2025-02-28,2025-05-29,2025-07-28,30015556370000
30015558560000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.102253,-103.736172,2025-03-01,2025-05-30,2025-07-29,30015558560000
30015556420000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.10184,-103.73698,2025-02-28,2025-05-29,2025-07-28,30015556420000
30015556950000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.102254,-103.735881,2025-02-28,2025-05-29,2025-07-28,30015556950000
30015556380000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.10184,-103.737077,2025-03-01,2025-05-30,2025-07-29,30015556380000
30025537800000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.028872,-103.444217,2025-04-02,2025-07-01,2025-08-30,30025537800000
30025537850000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.028873,-103.44441,2025-04-02,2025-07-01,2025-08-30,30025537850000
30025537810000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.028872,-103.44412,2025-04-02,2025-07-01,2025-08-30,30025537810000
30025537860000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.028873,-103.444313,2025-04-02,2025-07-01,2025-08-30,30025537860000
30015561770000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.570545,-104.017297,2025-04-10,2025-07-09,2025-09-07,30015561770000
30015561750000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.570628,-104.017297,2025-04-11,2025-07-10,2025-09-08,30015561750000
30015557560000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.101854,-103.72877,2025-03-26,2025-06-24,2025-08-23,30015557560000
30015558620000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.101849,-103.731894,2025-03-26,2025-06-24,2025-08-23,30015558620000
30015557580000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.101849,-103.731991,2025-03-26,2025-06-24,2025-08-23,30015557580000
30015558710000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.101855,-103.728479,2025-03-26,2025-06-24,2025-08-23,30015558710000
30015555890000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.101855,-103.728673,2025-03-26,2025-06-24,2025-08-23,30015555890000
30015555910000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.101855,-103.728576,2025-03-26,2025-06-24,2025-08-23,30015555910000
30015556400000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.101849,-103.732087,2025-03-26,2025-06-24,2025-08-23,30015556400000
30015556430000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.101849,-103.732184,2025-03-26,2025-06-24,2025-08-23,30015556430000
30015561800000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.576706,-104.012761,2025-04-23,2025-07-22,2025-09-20,30015561800000
30015561860000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.576788,-104.012761,2025-04-23,2025-07-22,2025-09-20,30015561860000
30025542350000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.081061,-103.463897,2025-05-01,2025-07-30,2025-09-28,30025542350000
30025542960000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.081061,-103.463994,2025-05-01,2025-07-30,2025-09-28,30025542960000
30025542330000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.08106,-103.4638,2025-05-01,2025-07-30,2025-09-28,30025542330000
30015562470000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001542,-103.848127,2025-04-18,2025-07-17,2025-09-15,30015562470000
30025542370000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.080362,-103.453901,2025-05-15,2025-08-13,2025-10-12,30025542370000
30025542360000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.080362,-103.454095,2025-05-15,2025-08-13,2025-10-12,30025542360000
30025542340000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.080362,-103.453998,2025-05-15,2025-08-13,2025-10-12,30025542340000
30015562530000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001365,-103.84603,2025-04-18,2025-07-17,2025-09-15,30015562530000
30015562490000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001377,-103.848126,2025-04-18,2025-07-17,2025-09-15,30015562490000
30015562540000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001282,-103.84603,2025-04-18,2025-07-17,2025-09-15,30015562540000
30015562500000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001295,-103.848126,2025-04-18,2025-07-17,2025-09-15,30015562500000
30015562480000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.00146,-103.848127,2025-04-18,2025-07-17,2025-09-15,30015562480000
30015562520000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001447,-103.84603,2025-04-18,2025-07-17,2025-09-15,30015562520000
30015562460000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001625,-103.848127,2025-04-18,2025-07-17,2025-09-15,30015562460000
30015562510000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.00153,-103.84603,2025-04-18,2025-07-17,2025-09-15,30015562510000
30025495110000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.107789,-103.676954,2025-05-27,2025-08-25,2025-10-24,30025495110000
30025495090000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.10779,-103.676857,2025-05-28,2025-08-26,2025-10-25,30025495090000
30015562420000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001928,-103.847078,2025-05-29,2025-08-27,2025-10-26,30015562420000
30015562430000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001763,-103.847078,2025-05-29,2025-08-27,2025-10-26,30015562430000
30015562440000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001845,-103.847078,2025-05-29,2025-08-27,2025-10-26,30015562440000
30015562450000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.00168,-103.847078,2025-05-29,2025-08-27,2025-10-26,30015562450000
30025500580000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.122679,-103.667967,2025-06-05,2025-09-03,2025-11-02,30025500580000
30025528540000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.122679,-103.66787,2025-06-05,2025-09-03,2025-11-02,30025528540000
30025500590000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.122679,-103.667676,2025-06-05,2025-09-03,2025-11-02,30025500590000
30025528530000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.122679,-103.667773,2025-06-05,2025-09-03,2025-11-02,30025528530000
30015487860000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.497093,-104.195374,2025-06-21,2025-09-19,2025-11-18,30015487860000
30015488750000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.497161,-104.19543,2025-06-21,2025-09-19,2025-11-18,30015488750000
30015490310000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.496956,-104.195266,2025-06-21,2025-09-19,2025-11-18,30015490310000
30015487720000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.497249,-104.195484,2025-06-21,2025-09-19,2025-11-18,30015487720000
30015487960000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.497026,-104.195319,2025-06-21,2025-09-19,2025-11-18,30015487960000
30025426230000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.313273,-103.554314,2025-07-11,2025-10-09,2025-12-08,30025426230000
30025528560000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.121856,-103.666143,2025-06-16,2025-09-14,2025-11-13,30025528560000
30025546200000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.12268,-103.665932,2025-06-16,2025-09-14,2025-11-13,30025546200000
30025528550000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.122681,-103.665835,2025-06-16,2025-09-14,2025-11-13,30025528550000
30025542930000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.122681,-103.665641,2025-06-16,2025-09-14,2025-11-13,30025542930000
30025546190000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.121856,-103.665852,2025-06-16,2025-09-14,2025-11-13,30025546190000
30025528570000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.121856,-103.665949,2025-06-16,2025-09-14,2025-11-13,30025528570000
30025542940000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.122681,-103.665738,2025-06-16,2025-09-14,2025-11-13,30025542940000
30025500610000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.121856,-103.665755,2025-06-16,2025-09-14,2025-11-13,30025500610000
30025542950000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.122681,-103.665544,2025-06-16,2025-09-14,2025-11-13,30025542950000
30025529920000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.121856,-103.666046,2025-06-16,2025-09-14,2025-11-13,30025529920000
30015557200000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.489846,-104.204459,2025-07-06,2025-10-04,2025-12-03,30015557200000
30015557210000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.489963,-104.204201,2025-07-06,2025-10-04,2025-12-03,30015557210000
30015557220000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.489885,-104.204373,2025-07-06,2025-10-04,2025-12-03,30015557220000
30015557230000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.489924,-104.204287,2025-07-06,2025-10-04,2025-12-03,30015557230000
30015557240000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.489808,-104.204545,2025-07-06,2025-10-04,2025-12-03,30015557240000
30025546170000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.328206,-103.539423,2025-07-20,2025-10-18,2025-12-17,30025546170000
30025546820000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.328206,-103.53952,2025-07-20,2025-10-18,2025-12-17,30025546820000
30025546800000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.328206,-103.539715,2025-07-20,2025-10-18,2025-12-17,30025546800000
30025546810000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.328206,-103.539618,2025-07-20,2025-10-18,2025-12-17,30025546810000
30025514600000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.345371,-103.549508,2025-08-04,2025-11-02,2026-01-01,30025514600000
30025514670000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.345372,-103.549605,2025-08-04,2025-11-02,2026-01-01,30025514670000
30025514080000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.342057,-103.546272,2025-08-11,2025-11-09,2026-01-08,30025514080000
30025516120000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.342057,-103.546369,2025-08-11,2025-11-09,2026-01-08,30025516120000
30015565840000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001444,-103.887194,2025-08-08,2025-11-06,2026-01-05,30015565840000
30015565800000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001362,-103.887194,2025-08-08,2025-11-06,2026-01-05,30015565800000
30015565880000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001279,-103.887194,2025-08-09,2025-11-07,2026-01-06,30015565880000
30025536350000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.33881,-103.703068,2025-07-26,2025-10-24,2025-12-23,30025536350000
30025501290000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.338809,-103.703262,2025-07-25,2025-10-23,2025-12-22,30025501290000
30025536380000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.33881,-103.702971,2025-07-25,2025-10-23,2025-12-22,30025536380000
30025536360000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.33881,-103.702874,2025-07-25,2025-10-23,2025-12-22,30025536360000
30025536370000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.338809,-103.703165,2025-07-26,2025-10-24,2025-12-23,30025536370000
30015565850000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001381,-103.882545,2025-08-20,2025-11-18,2026-01-17,30015565850000
30015565900000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001043,-103.881255,2025-08-20,2025-11-18,2026-01-17,30015565900000
30015565890000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001216,-103.882549,2025-08-20,2025-11-18,2026-01-17,30015565890000
30015565910000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.000961,-103.881256,2025-08-20,2025-11-18,2026-01-17,30015565910000
30025547730000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.326014,-103.564384,2025-08-20,2025-11-18,2026-01-17,30025547730000
30025547760000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.326013,-103.564093,2025-08-20,2025-11-18,2026-01-17,30025547760000
30015565810000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001298,-103.882549,2025-08-20,2025-11-18,2026-01-17,30015565810000
30015565820000,Devon Energy Production Company L. P.,DVN,NM,Eddy,32.001126,-103.881255,2025-08-20,2025-11-18,2026-01-17,30015565820000
30025547800000,Devon Energy Production Company L. P.,DVN,NM,Lea,32.326014,-103.56419,2025-08-20,2025-11-18,2026-01-17,30025547800000
